timestamp,jetson_rpi_lat,jetson_rpi_lng,previous_jetson_rpi_lat,previous_jetson_rpi_lng,gps_lat,gps_lng,previous_gps_lat,previous_gps_lng,magnetometer_x,magnetometer_y,magnetometer_z,accelerometer_x,accelerometer_y,accelerometer_z,gyro_x,gyro_y,gyro_z,angle_x,angle_y,angle_z,heading_cmps14,heading_witmotion,heading_kvh,velocity,distance,altitude,delta_lat,delta_lng,meters_between_current_gps_and_current_rpi_coordinates,meters_between_current_gps_and_previous_gps_coordinates,meters_between_current_rpi_and_previous_rpi_coordinates,compass_heading_between_previous_gps_and_current_gps_coordinates,compass_heading_between_previous_rpi_and_current_rpi_coordinates,compass_heading_from_current_rpi_pointing_toward_current_gps_coordinates,difference_in_heading_from_previous_heading,direction_change_in_heading_from_previous_heading,angular_speed_from_previous_heading_in_degrees_per_second,consecutive_heading_changes_in_same_direction,time_delta_between_previous_heading_and_current_heading,difference_between_gps_heading_and_kvh_heading,average_difference_between_gps_heading_and_kvh_heading,doppler_distance_vs_gps_distance,raw_kvh_heading,heading_change_average,skipped_heading_count,imu_kvh_sync_heading,
1650048321311,38.38854136462372,-76.43608299796955,38.38851073631542,-76.43608523881568,38.388380007106015,-76.43595845055653,38.38836834535793,-76.43595512404544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4504183770221128,13.6,1.8472060795708538,49.61,-0.00016135751770463003,0.00012454741302292405,20.957542285550172,1.326722205326681,3.4054919580576857,347.4,3.28209624372073,148.82569216815693,0.4,right,1.3,3,0.303698,13.05041837702214,59.57000548168374,0,1.1920818259428607,0,0,3.282096596443239,
1650048321611,38.3885587280817,-76.4360817237346,38.38854136462372,-76.43608299796955,38.38839333552135,-76.4359617771187,38.388380007106015,-76.43595845055653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856366908208627,13.6,1.9360751005811352,49.74,-0.00016539256034775462,0.00011994661589653788,21.139492836125395,1.5077808409546027,1.9306229323127226,348.93,3.292096597828447,150.38416975628718,0.4,right,1.3,4,0.318492,11.926366908208593,36.83254775817966,0,1.1920744450088385,0,0,3.282096596443239,
1650048322218,38.388598069497185,-76.43607890986918,38.3885587280817,-76.4360817237346,38.38840832814111,-76.43596676680589,38.38839333552135,-76.4359617771187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1608295182103885,16.9,2.2978989718372818,49.23,-0.00018974135607408016,0.00011214306329065948,23.229331545192725,1.7203861765364055,4.373962448030284,345.38,3.2087531727652845,155.143517893516,0.3,right,1.0,5,0.303884,15.780829518210396,16.62297481250758,0,1.792070371764794,0,0,3.1420965964432526,
1650048322526,38.38861993665979,-76.43607745163968,38.388598069497185,-76.43607890986918,38.3884099898826,-76.4359700930049,38.38840832814111,-76.43596676680589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5476253538144178,18.0,2.437550290567724,49.91,-0.00020994677719698984,0.0001073586347786204,25.121611306527814,0.34420068707565243,2.4306801658498736,302.51,2.9920965996193445,158.15835848487052,0.4,right,1.3,6,0.303188,59.037625353814406,15.80484815098706,0,2.8920659241380164,0,0,2.8920965964432526,
1650048322877,38.388643288330066,-76.43607599346207,38.38861993665979,-76.43607745163968,38.388403325675405,-76.4359684297246,38.3884099898826,-76.4359700930049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6762795283750584,18.9,2.6025927581582478,50.33,-0.00023996265466053046,0.0001075637374725602,28.24590875614259,0.7538903510256548,2.595253871717872,168.93,2.8020966022427274,160.6411476241933,0.1,right,0.4,7,0.307615,192.74627952837506,19.395734403642507,0,1.6920612450915105,0,0,2.8020965964432776,
1650048323200,38.38867285346471,-76.43607429244135,38.388643288330066,-76.43607599346207,38.388403323212295,-76.43597009279819,38.388403325675405,-76.4359684297246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6634942107268662,21.0,3.2945015645954405,49.87,-0.0002695302524173826,0.00010419964316099595,31.273246789916733,0.14529832964810038,3.2852067131214624,269.89,2.582096583367104,163.1420184975873,-0.0,left,0.0,0,0.351316,91.77349421072688,37.54415285427342,0,0.8920563018643701,0,0,2.502096596443266,
1650048323532,38.38869894839869,-76.43607293078892,38.38867285346471,-76.43607429244135,38.388408315824975,-76.43597508217316,38.388403323212295,-76.43597009279819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7158701237196188,20.2,2.9072865444792133,49.91,-0.00029063257371575446,9.78486157663383e-05,33.37475898912044,0.705090224603709,2.8990798408757774,321.93,2.342096603715106,165.21710467733988,0.1,right,0.2,0,0.322637,39.78587012371963,43.98229284034813,0,1.0920501216890344,0,0,2.3020965964432776,
1650048323843,38.38873028686881,-76.43607135143986,38.38869894839869,-76.43607293078892,38.3884183010473,-76.43598506091917,38.388408315824975,-76.43597508217316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5962256799336791,23.5,3.4912829682610633,49.87,-0.00031198582150437915,8.629052069863974e-05,35.442701730571024,1.4101799191113695,3.4814261549875374,321.93,2.262096593070055,167.76799628539982,-0.1,left,0.4,0,0.332097,39.66622567993369,45.237337127265874,0,0.5920447423301951,0,0,2.202096596443255,
1650048324159,38.38876043237096,-76.43606995321102,38.38873028686881,-76.43607135143986,38.38841496524785,-76.43598672388796,38.3884183010473,-76.43598506091917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3520697126670371,24.1,3.357979436745641,50.46,-0.0003454671231111206,8.322932305304676e-05,39.03149230576115,0.39777001897606906,3.3484956856724524,201.34,2.0820965778643767,169.30639861502164,-0.2,left,0.8,1,0.311091,160.01206971266703,48.115250421391856,0,359.59203831221794,0,0,2.0820965964432503,
1650048324460,38.3887907526666,-76.43606868882381,38.38876043237096,-76.43606995321102,38.38841662698655,-76.4359900500835,38.38841496524785,-76.43598672388796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1295589444401977,23.9,3.3770227983907013,50.5,-0.000374125680053794,7.86387403053368e-05,42.09385767378132,0.34420024307350794,3.3674817516061597,302.51,1.8720965950351456,170.64436017515732,-0.2,left,0.7,2,0.315594,58.6195589444402,62.382581561925164,0,359.89203219219786,0,0,1.7920965964432867,
1650048324764,38.38882295721027,-76.43606748941885,38.3887907526666,-76.43606868882381,38.38841995539238,-76.43599503945329,38.38841662698655,-76.4359900500835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9378780974508824,26.6,3.586499776486365,50.5,-0.00040300181789376666,7.244996555755279e-05,45.180343173773714,0.5714193176343567,3.576363713236124,310.4,1.6720965940937162,171.97916500682868,-0.2,left,0.6,3,0.301724,50.537878097450914,68.23987383571182,0,0.29202611331820094,0,0,1.6720965964432821,
1650048325067,38.388854933757166,-76.43606629850471,38.38882295721027,-76.43606748941885,38.38843160727481,-76.43600335511836,38.38841995539238,-76.43599503945329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772031162309141,26.2,3.5611086276262847,50.75,-0.000423326482355435,6.294338635370877e-05,47.31154623985718,1.4834819629962004,3.5510443432803402,330.78,1.6720966041273186,173.352501821008,-0.2,left,0.5,4,0.303523,29.99203116230916,71.98861980775469,0,0.09201973416172748,0,0,1.6720965964432821,
1650048325375,38.38888981848095,-76.4360650536989,38.388854933757166,-76.43606629850471,38.38842826654259,-76.43600834422628,38.38843160727481,-76.43600335511836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3720427566365984,28.7,3.884845775592311,50.5,-0.00046155193835772934,5.670947261648962e-05,51.47304299076955,0.5722874855543024,3.8738654562350043,229.49,1.6020966043849967,174.4990700918387,-0.4,left,1.3,5,0.303323,130.8820427566366,73.79518623316474,0,358.59201340015835,0,0,1.522096596443248,
1650048325683,38.38892470684034,-76.4360639875622,38.38888981848095,-76.4360650536989,38.38843325914741,-76.43601665978224,38.38842826654259,-76.43600834422628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14002723026932268,28.2,3.884845775592311,50.92,-0.0004914476929300804,4.732777996707682e-05,54.70906290027968,0.9137546025840687,3.87386213418865,307.45,1.3720965975929857,175.68327527496365,-0.2,left,0.8,6,0.307986,52.69002723026932,85.30530755700735,0,359.89200651946425,0,0,1.2920965964432867,
1650048325985,38.38896164978299,-76.43606299032527,38.38892470684034,-76.4360639875622,38.38843325421481,-76.43601665973056,38.38843325914741,-76.43601665978224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.9720238542432,29.9,4.113366115333035,51.01,-0.0005283955681818497,4.633059471359502e-05,58.79344325651509,0.0005475556883726871,4.10173425830959,179.53,1.2120965982293797,176.06844217479932,-0.2,left,0.5,7,0.307643,180.44202385424322,84.67054774465285,0,359.8919926211953,0,0,1.192096596443264,
1650048326292,38.38899802327623,-76.43606204897368,38.38896164978299,-76.43606299032527,38.38843991595227,-76.43601998607595,38.38843325421481,-76.43601665973056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.748021060242,30.0,4.049888243182834,50.96,-0.0005581073239611101,4.2062897733785576e-05,62.06095798235629,0.7945341190151908,4.038435310329292,338.63,1.16209658773721,176.61923229924037,-0.2,left,0.7,8,0.30179,21.11802106024203,83.44012217723966,0,359.391985639328,0,0,1.1120965964432799,
1650048326599,38.38903844733714,-76.43606119188408,38.38899802327623,-76.43606204897368,38.388449915958155,-76.43601998638599,38.38843991595227,-76.43601998607595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.6000115629797,32.8,4.500581135449262,50.58,-0.0005885313789875113,4.120549809272234e-05,65.42836054769494,1.1100390525797694,4.487851172084652,360.0,0.9520965794955032,176.85885222394336,-0.1,left,0.5,9,0.306899,359.6000115629797,76.37457486219117,0,358.9919779820288,0,0,0.8620965964432799,
1650048326908,38.38907915921215,-76.43606057350748,38.38903844733714,-76.43606119188408,38.38846158509843,-76.43601832367844,38.388449915958155,-76.43601998638599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.6120021139613,32.9,4.532320071524362,51.05,-0.0006175741137184332,4.2249829036222764e-05,68.65240676709404,1.3034394893949328,4.519497845397988,6.37,0.6820965885867167,176.9305660463541,0.0,right,0.0,0,0.307781,353.2420021139613,108.35598900611717,0,0.09197040236525211,0,0,0.40209659644324347,
1650048327209,38.38912084234483,-76.43606020028854,38.38907915921215,-76.43606057350748,38.38846491843379,-76.4360183237818,38.38846158509843,-76.43601832367844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.5919987990614,33.7,4.640232454179704,51.05,-0.0006559239110401904,4.1876506742255515e-05,72.90193949788758,0.3700130266282973,4.627103194482013,360.0,0.4020965920963704,177.13520860602864,-0.0,left,0.1,0,0.308413,359.5919987990614,139.71356664951992,0,359.39197040236525,0,0,0.3120965964432685,
1650048327515,38.389163495821414,-76.43606009382191,38.38912084234483,-76.43606020028854,38.388471587571054,-76.43601666091907,38.38846491843379,-76.4360183237818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.59599447641364,35.2,4.7481448368350465,51.43,-0.0006919082503600293,4.3432902842255317e-05,76.89815781968345,0.7544203088397122,4.734709386665052,11.06,0.11209660481176797,177.1831847637244,0.0,right,0.0,0,0.301573,348.53599447641363,159.67155955815937,0,359.8919627821782,0,0,0.022096596443248018,
1650048327823,38.38920746070759,-76.43606026798572,38.389163495821414,-76.43606009382191,38.388483259177626,-76.43601333514154,38.388471587571054,-76.43601666091907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.52798879315503,35.8,4.8941439427805085,51.47,-0.0007242015299624427,4.6932844185221256e-05,80.49366081878544,1.3277758858333717,4.880295523902144,12.59,359.8220965942988,177.09208067068357,-0.1,left,0.2,0,0.305934,346.93798879315506,188.66320311135672,0,359.7919551332876,0,0,359.7320965964433,
1650048328124,38.389251196434394,-76.43606069445693,38.38920746070759,-76.43606026798572,38.38849326411615,-76.43601000957011,38.388483259177626,-76.43601333514154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.66797912778793,35.4,4.868752793920429,51.35,-0.0007579323182440589,5.068488681558847e-05,84.24985645309016,1.147963103473112,4.8549772409277105,14.6,359.5620965931294,176.99953357490676,0.1,right,0.5,0,0.307966,345.0679791277879,218.3032141809271,0,359.89194740248223,0,0,359.4820965964433,
1650048328430,38.389297040375894,-76.43606135587731,38.389251196434394,-76.43606069445693,38.38850493325632,-76.43600834660333,38.38849326411615,-76.43601000957011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.67597424314044,37.9,5.103620920876174,51.89,-0.0007921071195724494,5.300927398366184e-05,88.04882132221603,1.3034420044189017,5.089182341156254,6.37,359.35209660287273,176.99732726182538,0.0,right,0.0,1,0.301294,353.30597424314044,249.810808977475,0,359.69193984865984,0,0,359.8319398486599,
1650048328731,38.38934214570051,-76.43606154476049,38.389297040375894,-76.43606135587731,38.38851994066332,-76.43600335785715,38.38850493325632,-76.43600834660333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.5639624790599,36.8,5.021099687080912,52.1,-0.0008222050371884393,5.818690334535859e-05,91.4093912751674,1.7219531460851787,5.006892175833312,14.6,359.81193984982883,176.82504125559797,-0.1,left,0.4,0,0.305207,344.9639624790599,272.05320212612537,0,359.3919320464436,0,0,359.82193984865984,
1650048329084,38.38939455001965,-76.43606175253997,38.38934214570051,-76.43606154476049,38.38853328633177,-76.43599504291554,38.38851994066332,-76.43600335785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.30800061803257,43.3,5.833616450603486,52.23,-0.0008612636878808644,6.670962443422468e-05,95.78106929427744,1.6499511899476695,5.817109892069966,26.03,359.8219398528324,176.52577958022562,-0.3,left,0.8,1,0.301472,333.2780006180326,301.28059565100455,0,357.2919149057787,0,0,359.82193984865984,
1650048329393,38.38944803753655,-76.4360620479872,38.38939455001965,-76.43606175253997,38.388554970265226,-76.4359834020843,38.38853328633177,-76.43599504291554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.0719892805543,37.8,5.954224407688868,54.76,-0.0008930672713276522,7.864590290296292e-05,99.37173710574689,2.6130419069564073,5.937376861896531,22.82,359.75193984164406,176.0514173477893,-0.2,left,0.7,2,0.352794,336.2519892805543,316.56419332738335,0,357.291905545515,0,0,359.62193984865985,
1650048329712,38.38949827368064,-76.43606254920853,38.38944803753655,-76.4360620479872,38.38856164186465,-76.43598007614598,38.388554970265226,-76.4359834020843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.8999677048267,40.5,5.592400536432723,55.18,-0.0009366318159891307,8.247306254816067e-05,104.21911533661182,0.7955399249551218,5.57657780553478,21.34,359.5519398495064,176.0518591759494,-0.2,left,0.6,3,0.30888,337.5599677048267,348.0775901494147,0,357.791905545515,0,0,359.49193984865985,
1650048330021,38.38955124520274,-76.43606330185393,38.38949827368064,-76.43606254920853,38.38858165173391,-76.43597342447435,38.38856164186465,-76.43598007614598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.6919332676173,41.3,5.897094322753687,55.61,-0.0009695934688309649,8.987737957966146e-05,107.91466831025046,2.295936927554752,5.8804110994570635,14.6,359.36193984668347,175.84438118753474,-0.2,left,0.7,4,0.319402,344.09193326761726,345.87358576359935,0,358.691896875004,0,0,359.30193984865986,
1650048330323,38.38960107863875,-76.43606420968338,38.38955124520274,-76.43606330185393,38.38859832087655,-76.4359717619178,38.38858165173391,-76.43597342447435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.4519085229973,40.2,5.547966025927581,55.82,-0.0010027577622011563,9.24477655814826e-05,111.60262329047107,1.8560313294385355,5.532272386270507,4.47,359.1819398541484,175.86682784720028,-0.2,left,0.8,5,0.308951,353.9819085229973,344.95857887896494,0,357.69188785336,0,0,359.05193984865986,
1650048330629,38.38965358880385,-76.4360654118856,38.38960107863875,-76.43606420968338,38.38860498754835,-76.43597176248625,38.38859832087655,-76.4359717619178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.1958931932371,43.3,5.846312025033527,56.41,-0.0010486012555048774,9.364939934641825e-05,116.68597934101768,0.740026190889343,5.829777354833271,360.0,358.97193984150505,175.99572354656084,-0.3,left,0.8,6,0.301701,358.1958931932371,344.3975698513585,0,357.7918794739969,0,0,358.9019398486599,
1650048330931,38.38970700712287,-76.43606689667122,38.38965358880385,-76.4360654118856,38.38863498510878,-76.43597342612802,38.38860498754835,-76.43597176248625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.1238912094471,43.5,5.947876620473848,54.81,-0.0010720220140925107,9.347054320585357e-05,119.2784438918996,3.333015181166573,5.931058510548449,357.51,358.7519398393002,176.0903901176208,-0.1,left,0.2,7,0.305677,0.6138912094471038,345.36355972304085,0,359.1918620711513,0,0,358.61193984865986,
1650048331236,38.389759678562434,-76.43606866581771,38.38970700712287,-76.43606689667122,38.38866164687041,-76.435976753101,38.38863498510878,-76.43597342612802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.07988686300035,43.4,5.865355386678587,54.09,-0.0010980316920239375,9.191271671227241e-05,122.14998178201232,2.97379743117055,5.848775959751671,354.41,358.4919398455198,176.2461606779425,-0.0,left,0.1,8,0.302584,3.669886863000329,310.7311499646701,0,358.29186207115134,0,0,358.49193984865985,
1650048331556,38.389817876314126,-76.43607076324218,38.389759678562434,-76.43606866581771,38.3886699802108,-76.43597675335938,38.38866164687041,-76.435976753101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.05188133220753,47.5,6.481090746535537,54.89,-0.001147896103326218,9.400988280106048e-05,127.68532387201559,0.9250328173413341,6.462773705850729,360.0,358.38193985033246,176.32707227844492,-0.0,left,0.1,9,0.305045,358.05188133220753,276.5913407381913,0,356.59185365160585,0,0,358.35193984865987,
1650048331858,38.389872594809304,-76.43607283283406,38.389817876314126,-76.43607076324218,38.388694972840995,-76.43598174335268,38.3886699802108,-76.43597675335938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.8998914649635,42.6,6.09387572641931,56.58,-0.0011776219683099498,9.108948137281914e-05,130.96259674038814,2.808323300731363,6.076655140991957,351.11,358.3019398443163,176.53049259481145,-0.2,left,0.5,10,0.31968,6.789891464963489,277.065931447098,0,355.7918444256683,0,0,358.30193984865986,
1650048332158,38.38992776419594,-76.43607512852586,38.389872594809304,-76.43607283283406,38.38873829389219,-76.43599006005697,38.388694972840995,-76.43598174335268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.69989867104294,45.6,6.1446580241394715,58.44,-0.0011894703037498289,8.506846889133612e-05,132.24479665745903,4.86338792147757,6.127298682472777,351.44,358.131939846803,176.79153553436686,-0.2,left,0.7,11,0.301705,6.259898671042947,243.2485243456884,0,356.29183580393175,0,0,358.07193984865984,
1650048332463,38.389983383900116,-76.43607765374966,38.38992776419594,-76.43607512852586,38.388764963048565,-76.43598839781195,38.38873829389219,-76.43599006005697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.5838741634001,46.1,6.195440321859634,58.44,-0.0012184208515506612,8.925593770925389e-05,135.47402691176353,2.963938873745588,6.177942752299904,2.8,357.96193985269423,176.71375795921495,-0.1,left,0.4,12,0.3004,354.78387416340007,210.54671415098943,0,357.89182722398374,0,0,357.9619398486599,
1650048332765,38.3900408201066,-76.43608050478747,38.389983383900116,-76.43607765374966,38.38879329148047,-76.435991724834,38.388764963048565,-76.43598839781195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.59186713422685,46.9,6.398569512740276,59.75,-0.001247528626130645,8.877995347233991e-05,138.69753883218186,3.1579705622203833,6.380504845924189,354.74,357.7719398432612,176.80735407453665,0.0,right,0.0,0,0.305138,2.8518671342268362,212.399902639274,0,358.5918186877786,0,0,357.70193984865983,
1650048333067,38.390098760913276,-76.43608363934135,38.3900408201066,-76.43608050478747,38.388823291510825,-76.43599172576418,38.38879329148047,-76.435991724834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.7598750693952,47.9,6.455699597675459,59.37,-0.001275469402450824,9.191357716531456e-05,141.80956527655468,3.3301187743076452,6.43748127020071,360.0,357.57193984944524,176.76715858138846,0.2,right,0.6,1,0.301571,357.7598750693952,178.92909258221397,0,359.19181000413397,0,0,357.51193984865984,
1650048333376,38.39015663629015,-76.4360870156946,38.390098760913276,-76.43608363934135,38.38886663228334,-76.43598673789225,38.388823291510825,-76.43599172576418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.7958730109973,47.7,6.4493518104604375,58.69,-0.0012900040068117846,0.00010027780234622696,143.4631735342135,4.830688108682112,6.431159242673598,5.15,357.38193985074474,176.51331327643106,0.0,right,0.1,2,0.302337,352.6458730109973,180.29588676239177,0,358.79180138371294,0,0,357.32193984865984,
1650048333678,38.390217692574986,-76.43609082289073,38.39015663629015,-76.4360870156946,38.38888163722808,-76.43598341221293,38.38886663228334,-76.43598673789225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.73986414435876,49.3,6.804827894501563,58.57,-0.0013360553469041747,0.00010741067779918012,148.60388834977542,1.6907591881313202,6.785641004947683,9.86,357.201939840264,176.39433958191626,-0.1,left,0.2,0,0.30882,347.87986414435875,180.16228321119178,0,358.39179290545144,0,0,357.20193984865983,
1650048333984,38.390275550706264,-76.43609465024406,38.390217692574986,-76.43609082289073,38.38893998294641,-76.43597509865812,38.38888163722808,-76.43598341221293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.73985560623777,47.8,6.449351810460437,57.98,-0.0013355677598525517,0.00011955158593934812,148.62064861962017,6.5171994844684535,6.431175238292269,6.37,357.03193983729335,175.98658932875423,-0.0,left,0.0,1,0.301755,351.36985560623776,179.13068030630393,0,357.3917840936009,0,0,356.9719398486599,
